name,img_url
deino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png
zweilous,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png
hydreigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png
larvesta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png
volcarona,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png
cobalion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png
terrakion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png
virizion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png
tornadus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png
thundurus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png
reshiram,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png
zekrom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png
landorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png
kyurem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png
keldeo-ordinary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png
meloetta-aria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png
genesect,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png
chespin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png
quilladin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png
chesnaught,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png
fennekin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png
braixen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png
delphox,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png
froakie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png
frogadier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png
greninja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png
bunnelby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png
diggersby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png
fletchling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png
fletchinder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png
talonflame,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png
scatterbug-icy-snow,
spewpa-icy-snow,
vivillon-meadow,
litleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png
pyroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png
flabebe-red,
floette-red,
florges-red,
skiddo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png
gogoat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png
pancham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png
pangoro,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png
furfrou-natural,
espurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png
meowstic-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png
honedge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png
doublade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png
aegislash-shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png
spritzee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png
aromatisse,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png
swirlix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png
slurpuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png
inkay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png
malamar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png
binacle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png
barbaracle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png
skrelp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png
dragalge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png
clauncher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png
clawitzer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png
helioptile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png
heliolisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png
tyrunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png
tyrantrum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png
amaura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png
aurorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png
sylveon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png
hawlucha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png
dedenne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png
carbink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png
goomy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png
sliggoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png
goodra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png
klefki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png
phantump,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png
trevenant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png
pumpkaboo-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png
gourgeist-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png
bergmite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png
avalugg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png
noibat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png
noivern,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png
xerneas-active,
yveltal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png
zygarde-50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png
diancie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png
hoopa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png
volcanion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png
rowlet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png
dartrix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png
decidueye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png
litten,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png
torracat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png
incineroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png
popplio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png
brionne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png
primarina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png
pikipek,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png
trumbeak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png
toucannon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png
yungoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png
gumshoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png
grubbin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png
charjabug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png
vikavolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png
crabrawler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png
crabominable,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png
oricorio-baile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png
cutiefly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png
ribombee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png
rockruff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png
lycanroc-midday,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png
wishiwashi-solo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png
mareanie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png
toxapex,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png
mudbray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png
mudsdale,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png
dewpider,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png
araquanid,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png
fomantis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png
lurantis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png
morelull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png
shiinotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png
salandit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png
salazzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png
stufful,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png
bewear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png
bounsweet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png
steenee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png
tsareena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png
comfey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png
oranguru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png
passimian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png
wimpod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png
golisopod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png
sandygast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png
palossand,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png
pyukumuku,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png
type-null,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png
silvally-normal,
minior-red-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png
komala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png
turtonator,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png
togedemaru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png
mimikyu-disguised,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png
bruxish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png
drampa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png
dhelmise,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png
jangmo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png
hakamo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png
kommo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png
tapu-koko,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png
tapu-lele,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png
tapu-bulu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png
tapu-fini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png
cosmog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png
cosmoem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png
solgaleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png
lunala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png
nihilego,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png
buzzwole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png
pheromosa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png
xurkitree,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png
celesteela,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png
kartana,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png
guzzlord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png
necrozma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png
magearna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png
marshadow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png
poipole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png
naganadel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png
stakataka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png
blacephalon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png
zeraora,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png
meltan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png
melmetal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png
grookey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png
thwackey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png
rillaboom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png
scorbunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png
raboot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png
cinderace,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png
sobble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png
drizzile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png
inteleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png
skwovet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png
greedent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png
rookidee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png
corvisquire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png
corviknight,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png
blipbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png
dottler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png
orbeetle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png
nickit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png
thievul,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png
gossifleur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png
eldegoss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png
wooloo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png
dubwool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png
chewtle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png
drednaw,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png
yamper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png
boltund,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png
rolycoly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png
carkol,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png
coalossal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png
applin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png
flapple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png
appletun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png
silicobra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png
sandaconda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png
cramorant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png
arrokuda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png
barraskewda,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png
toxel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png
toxtricity-amped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png
sizzlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png
centiskorch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png
clobbopus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png
grapploct,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png
sinistea-phony,
polteageist-phony,
hatenna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png
hattrem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png
hatterene,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png
impidimp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png
morgrem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png
grimmsnarl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png
obstagoon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png
perrserker,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png
cursola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png
sirfetchd,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png
mr-rime,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png
runerigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png
milcery,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png
alcremie-vanilla-cream-strawberry-sweet,
falinks,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png
pincurchin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png
snom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png
frosmoth,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png
stonjourner,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png
eiscue-ice,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/875.png
indeedee-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png
morpeko-full-belly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png
cufant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png
copperajah,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png
dracozolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png
arctozolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png
dracovish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png
arctovish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png
duraludon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png
dreepy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png
drakloak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png
dragapult,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png
zacian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png
zamazenta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png
eternatus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png
kubfu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png
urshifu-single-strike,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png
zarude,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png
regieleki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png
regidrago,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png
glastrier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png
spectrier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png
calyrex,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png
wyrdeer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png
kleavor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png
ursaluna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png
basculegion-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/902.png
sneasler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png
overqwil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png
enamorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/905.png
sprigatito,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png
floragato,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png
meowscarada,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png
fuecoco,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png
crocalor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png
skeledirge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png
quaxly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png
quaxwell,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png
quaquaval,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png
lechonk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png
oinkologne-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/916.png
tarountula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png
spidops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png
nymble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png
lokix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png
pawmi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png
pawmo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png
pawmot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png
tandemaus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png
maushold-family-of-four,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/925.png
fidough,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png
dachsbun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png
smoliv,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png
dolliv,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png
arboliva,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png
squawkabilly-green-plumage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/931.png
nacli,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png
naclstack,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png
garganacl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png
charcadet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png
armarouge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png
ceruledge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png
tadbulb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png
bellibolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png
wattrel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png
kilowattrel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png
maschiff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png
mabosstiff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png
shroodle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png
grafaiai,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png
bramblin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png
brambleghast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png
toedscool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png
toedscruel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png
